Carbon_dioxide_emissions,Electricity_production_non_renewable,Electricity production_renewable,Micro_air_pollution,Greenhouse_emission
146.5478615,74.80957563,23.48897022,14.41396883,170.4404471
-8.854692165,70.6781438,27.00711803,16.19361835,-3.168263804
11.87413697,78.02065291,3.669190348,24.43251491,-11.86236714
2.829019141,71.76721945,0.0,13.58544206,0.601949967
-3.374300994,70.09230937,0.0,13.33531922,-4.659677271
15.61479504,76.75210252,27.60629965,13.15516912,-8.136474626
-7.345951678,72.56981233,0.0,23.71919601,-7.645815577
-17.02065167,0.0,0.0,13.35567895,-11.39112974
24.71778471,49.29481124,9.873778502,10.81145609,-22.29100919
-23.036108,51.98169415,45.92291972,14.527842,-19.15082007
-27.86688844,41.84998757,1.788320013,19.33913556,-25.14699615
4.550696251,31.89967872,65.44374201,10.22672701,-3.350989634
4.711027183,61.94491436,0.641848524,13.79747194,4.782173121
8.035654914,89.98387386,0.465866332,17.42514758,10.40178003
20.00323013,78.25518401,0.653838969,26.04491299,11.82536212
40.2263579,89.77534053,0.796037502,17.34167906,20.92477487
49.08189634,88.22348001,0.748584992,17.35311797,25.72410625
60.32773443,99.95478122,1.191944102,44.08077813,32.4490372
20.72715099,83.0520561,0.663349917,17.9651417,43.12867035
108.6443373,90.67316367,0.285523936,23.75138703,45.11785648
76.0107931,85.7548932,0.227401933,32.40137328,29.67091495
66.20361866,90.85221637,0.24414435,19.0738113,62.12009675
70.67074267,93.91634981,0.24994142,19.01261882,66.23033027
-15.25652034,91.12891687,0.171698383,18.83237347,126.7698531
133.3710182,66.27537575,0.159866546,18.59103551,66.54139292
116.463748,83.48449868,0.214379947,18.34656523,63.77448511
133.3921383,82.20767629,0.0,18.15692289,50.38465524
155.0675844,100.0,0.15195469,87.09961434,76.70629347
157.1609601,99.25650558,19.51763706,17.85924372,89.49859136
156.5907171,88.39214646,0.0,17.72164831,91.32013439
145.9921483,86.95343555,0.156161272,44.73062367,89.58106171
158.8791433,67.09401709,0.145956346,17.53608296,97.04435133
82.50960647,87.91038292,0.34754546,17.47133115,99.3275069
171.4977886,85.52341118,1.527826188,17.64682051,104.2275739
1.394737888,83.4303116,9.458458804,17.66345514,-13.56491101
62.7126716,86.66062734,0.0,18.93966371,105.6910074
195.6815584,88.36755702,5.266294631,19.95718476,118.7833133
7.817366366,27.22971035,0.0,46.54614263,1.243615079
5.553051011,89.15990666,0.0,46.11345139,8.691282749
2.95942067,90.25848866,0.0,45.6940884,11.52570718
7.914995121,53.38250509,0.0,45.28675769,-57.71154201
126.767403,38.77090995,0.0,49.54970207,15.54459123
28.5282804,32.07708779,0.421049986,44.49112384,35.70907353
42.29757414,36.94267516,0.035005511,20.14454755,39.18906637
43.59101538,40.25711662,0.0,43.73251755,5.753075681
23.58120717,30.37446643,0.0,43.67599399,35.83743776
25.54255095,28.29815303,0.0,56.43182665,20.00638817
38.47361003,36.70087483,0.0,43.11107157,30.5050547
38.4068433,36.70087483,0.0,43.08139741,31.48171712
41.47468856,37.80530054,0.0,43.04734706,36.49201349
49.33889532,42.42659624,0.0,21.69824023,45.11785648
124.5738527,20.01039501,0.0,42.66089535,26.81622297
31.29443104,79.40102506,1.037300178,40.66499989,53.17993077
24.50610604,43.45834351,0.186422246,36.28669716,170.4404471
118.5140333,38.85847903,1.12132646,7.532800294,-0.382642072
-44.34632041,49.15181216,0.0,20.49690008,80.73836976
112.9795648,57.18184073,1.225075606,20.58957291,78.04911617
115.1001215,44.44119938,1.36779595,33.50051853,42.56723799
116.0993398,25.0,1.304328796,20.86503769,80.3395077
129.9314642,51.00812519,1.534757749,26.37323323,88.63451636
64.75615253,50.82486527,17.36121337,20.2791789,92.5936217
140.8435433,47.19705768,2.102206736,10.47326022,88.97106368
2.362438066,77.65035218,3.329225416,24.548433,6.372538446
6.485660141,73.55645311,0.0,17.47133115,8.192619407
6.85275441,70.21164925,0.0,63.88114201,33.46238028
1.875056726,77.74825572,0.0,64.90307275,6.410776814
8.987303153,91.49048626,0.0,65.25794327,12.7717457
-0.176056338,79.044251,0.0,64.71088589,19.2450112
39.42020631,79.48415143,0.0,63.4051112,23.78341527
31.29443104,80.58952451,0.0,61.84636067,21.8211914
108.6443373,78.56339879,0.035039054,7.18894519,35.3626468
39.81622323,82.29655887,0.175319606,59.99289795,35.1800831
54.34766681,81.56744555,0.0,60.08159059,45.65131707
58.45842277,91.88474244,0.228725193,60.33264844,52.57937064
61.61989504,85.93551369,0.386623662,60.72461002,54.78414278
75.36072452,87.00184602,1.178749273,61.23601387,54.82219779
174.9569732,87.85904867,0.507866409,20.21773554,82.25615523
106.4886126,50.26960407,0.533763117,24.99885654,91.12562644
38.46153846,86.94067722,0.664114634,67.46148195,2.553533641
120.85745,88.09905372,0.696733822,62.56057503,103.3276531
22.67456477,89.93093525,0.815107914,75.05156815,0.488911948
131.4922486,89.95204229,1.160794572,76.46813762,107.2114294
139.7889946,90.67316367,1.109868747,62.04861638,77.81336202
154.6705829,98.63636364,0.000295564,61.72475587,123.14088
150.0752888,100.0,0.936626004,70.14845997,118.1001479
154.8358136,91.12909221,0.0,29.21366259,63.77448511
161.725529,91.74071449,3.694663912,67.64896316,123.8076656
27.56266872,26.29516761,0.0,33.0044413,11.34227411
43.57886618,0.00496845,16.4147775,32.79575261,53.49927005
55.97763209,62.08342858,13.65432986,32.6274187,21.81661545
45.79387951,41.05497299,12.93295202,32.50190459,31.55674995
97.82105669,42.17522659,13.3836858,23.6135683,34.07568374
76.1357501,31.49792777,12.75902901,32.46309963,33.66293348
-18.33418466,46.59788065,13.55270496,32.63265489,25.7630626
126.2630158,46.56953642,11.94701987,32.82796897,47.76073344
124.5738527,70.85971992,6.605679259,32.94666975,113.9979907
123.5171616,46.56953642,0.414899176,17.34147308,42.87330753
132.6841496,45.81531417,1.613174492,32.37041864,-7.668527265
133.3706132,46.06060606,23.93347795,31.35156893,52.57486724
153.6444273,39.5567602,24.11844485,20.4183062,58.57967623
163.2857694,19.41922413,23.81163927,28.77270113,63.96214527
171.1338218,41.75824176,23.63674062,31.98637798,67.53417083
184.8669495,42.61715296,0.0,26.72832208,74.00573479
133.3706132,43.79624849,26.2777491,19.36794422,77.10971956
173.2819128,72.15357458,28.36796247,24.76622347,66.27148937
165.9005013,43.69820442,0.0,23.03175377,74.26036394
159.1901273,34.95989305,30.21390374,10.43372191,58.30193774
170.7211724,87.20072278,15.12532411,23.10721468,57.23598771
169.7608947,2.643663722,30.62369729,24.2617826,10.70715255
155.6266872,39.5567602,31.90369898,25.80096364,49.89520515
90.90206754,40.30210509,1.225075606,23.56244814,56.22404238
154.8358136,72.33714637,35.23125731,23.94108317,62.64931658
40.61360875,100.0,0.0,40.44705496,18.01540047
-15.17029264,100.0,0.0,92.37070321,27.40247016
125.6075334,100.0,0.085357846,39.39345662,-4.563044513
145.7776428,100.0,0.0,39.26962921,-1.773482607
48.70478234,100.0,0.0,39.71874144,8.298325849
156.1360875,99.53271028,0.663349917,49.54970207,16.93189578
24.1245902,99.48717949,0.512820513,42.06778482,-52.6946272
106.3487242,99.53271028,0.46728972,43.13859062,15.22670364
103.6148238,99.52380952,0.476190476,43.58750227,-14.37793306
123.3596598,99.57081545,0.429184549,28.5787777,23.14923619
154.8310207,91.12597212,0.0,21.98100803,-44.67116897
112.7582017,99.63898917,0.36101083,41.35256201,17.95625272
117.9222357,99.64664311,0.35335689,18.26346927,19.68627776
56.15515853,99.65277778,0.0,40.12009665,19.26618794
65.06682868,99.25650558,0.743494424,15.88029279,16.42075202
187.7578083,99.30555556,0.0,24.6657548,21.1038222
40.67436209,39.81900452,0.696864111,40.43626071,20.17258862
46.08140948,99.3220339,0.677966102,40.58834328,21.64807649
140.8435433,99.35691318,0.643086817,15.91201309,103.3276531
180.0185482,99.40652819,0.59347181,40.86248558,20.17795266
92.67922236,99.44289694,0.557103064,42.90584229,29.39387041
80.31591738,99.45945946,0.540540541,43.47404464,49.48478801
35.04299673,99.48453608,0.091362513,23.21297526,31.51087474
132.9762092,86.31384453,0.492610837,17.85297566,32.41106719
-8.763496544,15.73801873,0.0,59.4348208,-8.092190451
-34.10102543,7.50570535,0.0,22.70311049,-20.9363478
-6.635885896,8.785784798,2.615190532,13.78087772,7.840135042
-30.46004448,4.567307692,0.044385264,13.59663375,-42.64550952
-47.20239084,4.589899919,0.069021051,13.3934628,-47.87925761
-47.20239084,4.712732066,0.054926947,10.46921296,-45.30879439
-46.30450996,5.565198525,0.086786722,12.84916157,-41.95297621
-51.32731935,54.81773854,0.08210315,12.51414579,-30.56205838
-55.21822432,7.486695694,4.789611326,12.16301879,-52.56675036
-54.60206774,9.550099847,0.152707624,11.81512974,-51.92581695
-53.4641019,9.642815042,0.129671107,21.36317598,-21.90200721
-55.4525114,9.710331887,0.0,10.865989,-53.25664719
5.292326227,7.864947337,0.354365587,12.37312479,15.61465184
-49.13703818,8.854748603,17.19441607,9.878588666,-47.25503209
2.976344388,7.760901519,5.072283865,9.605263268,16.785165
-50.68559938,8.353884094,1.191944102,9.491502117,-23.19822407
-47.49898604,5.118949959,1.017227235,9.428737755,-40.66585602
-46.75806235,6.984216993,1.597202533,9.77123128,-44.98322249
-37.28842038,4.949911609,5.797926871,9.29224132,-52.96657957
-43.00788775,5.808392471,7.844800987,23.03175377,-29.78486412
-42.726427,5.630962538,8.911812611,6.828212054,-40.77190475
-45.71918756,5.765856104,11.99130943,27.07396399,-43.18016216
6.1141621,3.902071563,8.994350282,27.60482157,-37.84709491
-42.01328769,5.053832557,8.46962972,8.707678881,16.68043593
-47.31782137,1.525511308,17.97171438,7.184960633,31.70945357
111.5555021,10.50454921,0.0,24.72777459,45.88256453
-22.43264261,7.252215955,0.0,25.34457248,-24.14636872
-1.239650519,8.676789588,0.0,23.14020544,-3.466997807
14.18050409,6.685044797,0.0,18.51970543,0.473294298
29.28045378,6.483300589,0.0,22.66698756,2.20860601
45.79387951,5.801621959,0.0,21.64965057,7.375112545
52.45871644,47.21215457,0.0,18.54246889,11.12203832
62.00082338,2.903811252,1.572897762,25.57132669,53.45032137
23.39423999,31.35568081,2.74673943,26.74078349,18.70350899
77.30204474,1.3739546,0.298685783,18.6337466,14.70154227
6.501712748,0.944333996,0.049701789,27.45694338,24.06081371
125.0949179,1.02739726,0.0,27.53349724,86.60258289
136.5855035,0.696864111,0.0,27.59189512,34.81454961
119.0933727,0.708940528,0.0,27.6643794,38.63595163
150.2813229,0.421792619,0.0,27.78319248,73.1756093
-44.57272383,98.45255013,0.0,28.08627842,61.34605048
190.4030008,4.567239921,0.0,54.29382626,124.3127271
213.7505146,12.3643103,0.157053113,29.30935591,74.90799993
215.4979187,11.12224449,0.601202405,30.03917389,81.11490794
214.0798683,39.21464312,0.361445783,45.77654483,89.50051061
263.9952427,0.583964646,0.583964646,78.25045323,89.19505224
312.7578793,0.158061117,2.528977871,32.64396306,97.08409622
379.9277252,0.091932889,0.0,32.2039077,104.8386902
484.6576094,0.031529164,5.244351025,24.02258109,114.4727142
286.686752,0.038325189,7.272204657,31.44360902,119.9906036
1.192100577,1.207507547,8.622771014,9.148946699,0.720097992
-3.802055444,19.14765906,8.580337809,9.040494158,-3.915949218
-1.590238331,28.50570573,9.762766254,8.927173585,-22.18754605
1.297021224,34.66959211,9.862717313,32.63265489,70.71616947
4.470243739,30.81439838,4.097292761,8.685042808,1.576945644
14.97334862,57.10212545,8.506191169,8.546880648,7.485582846
17.31845982,30.983289,11.43315601,8.395099475,-17.25202783
-17.67158175,26.52386449,13.33532857,21.48302484,1.379301478
4.539980111,28.91861152,12.11253005,8.109512137,-0.498842548
1.865625839,28.4240311,12.45998628,8.005121995,4.008589409
12.49561924,31.7012593,11.19942003,7.918639881,8.548490027
28.5282804,34.50470282,12.07924755,45.58126279,37.75165167
31.18514473,41.21860399,11.23496905,27.30055972,20.14377117
24.55947783,45.58906585,12.3024055,7.636639201,19.71404127
-2.058333689,26.80286759,13.72021195,7.536958987,2.21382504
23.39423999,36.31305277,13.32976966,7.434183442,18.89553027
19.9737777,31.59086713,12.48815312,7.327668335,11.12312378
5.128647595,26.97076144,13.77854117,12.75774047,0.797238826
0.513060448,30.41945913,12.50607057,7.105497548,-3.104801666
16.34054832,33.31184768,13.97352307,6.990880929,8.665720717
2.768640692,0.128220072,5.506078598,6.870394552,-1.065011022
-7.667087101,20.77942367,17.22138467,6.231156295,-5.795847953
-5.71055492,0.393356643,24.04815504,12.95414547,-5.687850786
-12.74716829,20.81387494,18.90621788,6.118573163,-11.39112974
-18.77242638,16.18583903,20.0533551,5.625008546,-19.53319925
10.01931562,13.36146958,0.0,24.36177415,5.753075681
2.976344388,61.94491436,0.46390195,17.92264517,-11.59833979
0.788476987,7.310913992,0.420735265,17.71943348,-1.100221731
-3.266190404,47.93989336,13.74689645,39.22864974,-2.089241391
0.942031293,7.765660086,0.217419378,17.28216825,-0.119261276
215.5449382,8.421321392,2.026624526,17.0410325,3.321925787
0.788476987,7.683018115,0.53655372,16.78748658,0.787689125
6.457959829,10.63308008,0.527139607,18.2027921,-3.350989634
4.796872132,9.739331628,0.554833981,16.29792758,1.620367687
4.136717952,53.02482715,0.567842088,16.08929618,1.663038466
5.251626494,8.253466988,3.669190348,15.88029279,2.470211794
1147.183099,9.234868053,0.688004624,15.6420885,32.36452965
5.061251486,9.925129652,0.732497008,15.38868229,-7.134723993
5.230352198,9.637952559,0.771043238,15.13407314,2.039165867
-13.82126119,11.29883844,0.848199436,14.89226004,2.115101903
3.061728009,44.70848708,5.266294631,14.6287317,-0.731773421
18.75434105,9.994820509,1.472961995,14.33399712,82.991922
-0.538601651,5.124223602,1.788320013,13.01617275,-2.878351629
-31.66435132,8.667851308,2.38644865,13.85702699,61.87269766
-1.936299496,9.852468168,2.743649043,13.77785029,-3.839977472
54.34766681,8.535250506,0.043935525,13.79747194,-51.18846957
-4.891135232,52.64107189,7.108828983,12.55858852,-6.653331892
4.174290332,7.766403126,4.576583185,27.03466219,-7.702954531
56.85123533,4.824546466,0.0,10.68767467,74.26036394
-13.55873151,6.055787639,0.0,11.34429766,-13.20793385
-20.07883595,27.41116751,0.812182741,26.96227794,8.419531461
-4.346263412,27.49244713,0.0,26.7698013,2.274989824
-17.67158175,28.12812813,0.800800801,29.97053846,5.410150407
-18.28312813,29.17448405,0.844277674,26.59606335,3.223923928
16.11103649,29.76294996,0.790166813,27.10482984,15.45217813
2.580823073,93.49214569,0.57660626,26.72982554,30.09813008
-2.024429413,35.03184713,0.557324841,17.32761908,18.89553027
42.80606734,39.01712584,0.521221147,27.50851068,35.3626468
6.772430126,36.89759036,8.159852829,27.86379892,33.16267232
7.01412883,74.12600387,0.532319392,31.637417,37.13740664
9.239703473,37.10021322,0.497512438,27.92319556,-26.90430035
4.882638247,37.24696356,0.472334683,27.70071784,4.640647464
18.99200285,40.87353325,5.958724711,27.42145398,20.3772322
-34.58226391,41.49350649,18.08886184,12.37312479,6.111702088
11.22216462,47.90343075,4.095887577,26.99442366,2.789721966
-7.526724739,42.76276276,0.48048048,26.88797604,11.40584465
-2.640003823,86.00614803,0.461361015,26.77040918,-31.95049913
-10.57472383,50.49396268,0.439077936,26.66173078,-2.658010814
-11.71346538,98.29858358,0.491266376,13.13414501,0.981791254
-3.461644524,34.65681098,0.0,26.55107024,3.778081829
-5.701818418,58.40274375,0.440960314,19.12559566,2.416716933
-4.561454734,71.76721945,0.554528651,17.29941493,1.953774404
-1.515077782,55.00954198,0.52480916,27.78038275,0.881748589
1.558875533,55.67564027,0.600600601,26.2746904,2.063134768
4.376530894,56.25587959,0.564440263,37.36141809,6.29974548
-36.37534256,42.8648399,0.0,16.945399,-19.90335318
-39.73139843,57.34771381,12.59302781,19.07773735,-34.63439087
-51.76539848,99.27595052,0.054926947,17.06868515,-55.52232999
-68.90636645,5.765856104,0.0,28.17874049,-60.74922668
-75.57471514,36.19082659,0.0,76.29738879,-66.63118832
-80.64485258,12.38557814,0.0,25.70284667,-70.01477737
6.972110583,100.0,0.001113214,16.92235993,31.89769314
-75.72086696,26.80286759,0.0,16.21777316,-73.23728838
-85.82403146,16.15254458,0.0,15.88414213,-73.91533662
-84.88412896,21.06681034,0.0,15.64754428,-72.65878541
-89.04800434,20.10955745,3.032048144,15.48587963,-76.85061557
-90.43770282,21.96067571,0.0,15.34041908,-68.1019358
-89.58857153,8.854748603,0.0,15.234227,-76.00317405
-88.59501831,12.63720393,0.0,15.234227,-75.36123769
-85.98701363,0.069560378,0.0,19.79914826,-56.20915905
-84.58687501,27.06189104,0.0,15.42106514,-3.611236379
-73.97310653,18.17090735,0.0,15.81764516,-70.03449636
-87.41015399,15.27268425,0.0,16.44107335,-72.5202773
-81.63318572,13.3909792,0.0,24.06394288,-70.05849176
-82.09708991,64.57904496,0.0,18.44618402,-71.49964126
-78.37006232,22.60153031,0.0,22.19918141,-68.07661423
-45.07501673,25.49767922,3.169724572,23.06312599,-65.31999411
-74.01623442,17.77512675,0.0,18.51970543,-63.28062265
-71.97808731,25.49767922,0.0,20.97917548,-40.93473193
-69.86250917,21.96067571,0.0,20.33047365,-60.93810137
-2.109958943,68.6355272,3.329225416,22.20709568,-2.082406215
-7.407348259,24.66424682,0.0,21.85870331,-7.231290901
-10.93297789,65.92699914,0.0,21.48302484,-8.304342212
-14.54752763,39.0914037,0.666977656,21.08206004,-9.462689068
-10.12156965,65.41269561,0.332610268,20.65780868,-10.11072796
-15.62212352,65.12672261,0.430602844,20.16692963,-7.878690241
-10.35380966,63.68576543,1.041037497,19.60711598,-11.02745268
-15.8199356,36.94267516,1.391446029,19.04191889,-12.64694275
-13.82126119,63.17765974,1.641495263,18.53488952,-24.46400307
-14.0450103,48.56048197,0.162217962,18.14957903,-16.42998151
-12.41734639,1.970600314,2.605665027,17.80805648,-15.5152888
-13.95207661,62.79293552,3.669190348,13.48048643,-17.00285249
-13.67310689,64.37857333,0.0,17.05341866,-14.68726248
-15.17029264,100.0,5.979005245,16.74559574,-18.46777272
-17.14825578,62.31682364,5.946065687,16.55429837,-20.3622551
57.49561198,61.02710152,8.159852829,16.74559574,-19.86685929
-18.83877814,62.79236755,10.59727331,15.71617116,-22.40872482
-18.31050726,60.75207289,11.47671742,16.3766554,-22.26635509
-32.48115971,59.73886631,0.022846699,16.31435512,-27.44232775
-1.227666585,59.45724669,13.38306338,18.37140976,-23.82046486
-20.85260116,60.40087084,17.47317317,15.71617116,-26.08824478
-21.06899838,59.68113795,19.51250405,16.36763176,-25.07013041
-19.33903698,59.23832245,20.43905869,13.66339682,-23.65975044
-46.30450996,32.16689098,14.49948065,12.28224809,-26.90465657
-22.65670745,55.06305317,26.27108728,7.76801291,-11.22061986
-7.28497972,0.0,0.0,9.819393239,1.72084782
9.456740443,0.0,0.0,53.8815753,7.818435606
115.3483834,0.348487249,0.0,51.81032761,10.77177236
38.62461905,91.19629336,0.0,50.60736015,14.81969009
116.463748,0.310660562,0.0,48.78541182,18.74746011
157.1609601,0.030179568,0.0,51.55878229,24.95715321
47.4529718,0.508277665,0.0,54.75501677,28.88138947
100.2427262,33.17316248,0.0,58.56987729,84.09443737
118.5334228,99.40652819,0.0,61.76611178,22.37877002
170.5121859,0.0,0.0,63.10646818,48.77643691
109.9326115,66.04763621,0.0,61.75777732,54.72551549
147.5647536,0.0,0.0,58.50799901,26.50878075
132.4774041,75.41984733,0.0,54.55157468,81.11490794
56.74839716,0.0,0.0,51.08294575,69.86179194
129.5583022,0.0,0.0,49.29655363,76.64329614
178.5410878,0.0,0.0,48.78541182,88.19018676
194.1873463,0.0,0.0,48.35785834,93.47138541
260.1701591,0.0,3.341083885,7.636639201,-52.96657957
220.8840344,0.223264121,0.0,47.82322922,188.1383355
170.5121859,10.77997443,3.718048025,47.75100997,130.4812976
111.4078367,24.33928571,0.0,52.80143161,160.5500292
367.9122353,12.084165,0.0,56.95704233,186.7678499
397.4801188,10.40323207,0.023308212,44.73062367,123.8076656
379.4289547,100.0,0.030857055,61.68270704,208.8812128
404.6820606,100.0,5.49016835,68.01122849,222.3819284
-10.57472383,29.54443748,0.356036501,24.16884323,-0.206068672
2.76410679,25.1486054,0.0,24.1190685,1.671669277
2.157833797,96.69675627,0.125862024,24.08730487,1.660008806
4.240445071,93.28397018,0.094103663,24.06726016,4.195859729
12.99111301,37.91208791,0.084747815,13.22741427,8.580598986
8.138024343,89.38718729,0.089599396,38.63923761,9.539873785
9.35057033,90.68881087,0.083156241,24.24395376,10.77708999
13.78549001,91.45300996,1.123976278,24.38834713,9.10934367
14.10691867,89.97874279,0.0,24.46234419,16.07868406
23.26468315,91.93823117,0.844174076,24.38877889,22.30045013
25.90889603,94.28178461,0.0,24.14883388,11.52570718
25.89182334,93.16896839,1.440355918,23.80196717,23.62974385
33.8522043,100.0,0.024175824,23.38842576,120.017222
30.373725,89.70125652,4.170829997,22.94845667,27.29173494
32.99714257,89.05211436,2.33732142,22.52230692,29.61729529
31.39372187,87.19819206,3.014340551,22.65129991,26.29416152
36.04609369,92.63446604,0.0,20.30033077,42.06548462
30.70118687,88.75568665,3.875254323,39.84852119,26.12810033
23.43566677,72.19481667,4.601106492,20.46363412,20.0566136
14.31127747,81.4335768,5.337563408,20.29714968,12.80621302
10.52088388,86.04745488,6.983032515,11.70814779,9.732774167
115.1469818,83.19757779,9.458458804,20.64558934,4.959218507
12.57738883,74.72773751,14.01232622,37.64825703,-3.057657009
-8.854692165,75.61329281,13.01526718,16.86992653,-6.17633045
-10.87735648,29.67459779,16.88858014,17.23720728,-8.180524198
5.699468629,10.4111986,14.43569554,40.65486978,4.421689386
1.847574872,37.24878725,12.61261261,40.36110272,12.95130276
120.0123841,33.72739917,12.79554937,22.26518857,65.04010589
48.70478234,34.73344103,0.919231327,39.72850464,23.33665472
73.5387288,33.5600907,0.472334683,39.39577722,32.26059488
70.43735949,31.35568081,13.14150104,39.0758623,32.57506696
78.24187615,53.02482715,15.12532411,38.76319824,37.44479072
477.5215874,10.50454921,0.0,38.41837313,51.44833824
121.4055794,42.98668725,11.47983793,25.85437605,46.95267184
147.4351114,48.28042328,10.01984127,37.47459203,64.01450105
159.9351114,67.75788978,10.41488817,36.54607335,70.49757256
173.1759657,1.407778573,10.24067194,35.13176907,79.09149371
171.9880441,53.58198772,11.35494832,33.50051853,78.22439879
177.2251175,42.89429203,11.42894292,31.9211611,84.25731589
200.7382996,99.88030164,10.97030687,30.66253614,65.42772024
135.3005982,44.69752633,0.125974666,35.61218504,98.18100871
24.25069085,8.01980198,13.00822293,28.52475038,13.02215342
195.5523196,44.5859142,0.0,27.5798309,103.122107
438.7323944,50.88979772,16.59113518,26.90808866,4.404093098
247.6873489,36.15202969,20.56673788,14.83048221,113.4064039
210.3004292,35.56257488,18.95218386,25.81274118,118.0810843
221.4260168,33.11729707,19.51763706,27.30055972,125.2284339
245.7847946,8.827644096,20.25201613,29.0925323,98.06991471
333.6475577,72.33714637,23.39235788,26.7327979,10.77708999
333.6475577,35.57531186,25.34816422,27.40041639,169.1223756
-2.400560715,99.93256912,3.632478632,18.74819359,2.807464702
-9.190467847,18.01645734,23.63674062,19.53350339,8.048906666
-23.1294901,24.72527473,0.507680292,18.55702239,4.804865431
-63.72875416,17.08185053,0.0,18.53713999,-0.643508763
13.00806206,48.88888889,0.0,18.54246889,9.830542692
5.128647595,55.04132231,0.0,18.72352468,13.6827628
24.87318329,62.75720165,0.0,19.13953493,20.47241114
-11.25615887,53.84615385,0.0,19.63462449,3.556537251
4.807619164,41.97707736,0.0,20.0529182,25.7630626
56.74839716,0.419874038,0.0,20.2385409,32.22590943
51.35798143,52.35690236,0.0,66.48619527,1.436690622
97.26362455,52.46800731,0.0,19.9490168,38.34176624
69.69511127,52.3364486,0.0,19.67057193,39.63761624
56.85123533,52.46800731,0.0,19.40029713,39.19094545
60.20676362,52.3381295,0.0,24.48652355,41.95803313
-43.22724587,99.30555556,0.653167864,21.80127717,13.42779921
91.28263536,67.09401709,0.0,18.35561436,51.12614034
89.4603119,62.75720165,0.0,18.92516245,21.87758992
90.40678415,71.28987517,0.0,18.86852916,55.12598892
127.5889259,93.06283289,0.0,62.64839586,63.76036238
157.8762923,35.95153208,16.33232717,20.86111122,71.03327319
128.1846855,85.76130616,0.0,19.06409408,69.38412426
146.5656212,86.63507109,0.0,25.59766362,72.9133282
180.0508148,91.2875121,0.0,45.87836439,162.522008
202.2340985,92.00385356,0.0,21.50586329,83.16025892
0.7769381,97.75021633,0.356036501,31.58859761,7.442452194
13.26314002,6.44472898,0.0,31.23305461,98.93683825
18.72293453,11.8657299,0.0,30.94379656,2.700770761
35.67122357,22.18415418,0.0,30.72124308,11.8784187
-61.30833083,38.67302053,0.0,30.56581378,16.91433569
69.88197334,30.02680965,1.96606026,34.44701668,18.6261046
74.49690074,94.70760612,0.0,38.75256476,21.87758992
102.2713764,43.68960469,18.55307896,31.0462664,27.59406597
105.0097648,23.81434941,0.029095141,31.23402675,22.13347423
-3.294768612,38.08871851,0.027382256,64.90307275,26.98595226
149.8726331,50.74665294,0.231719876,30.87545807,38.67375269
163.8914834,82.92778348,0.730638091,30.24623346,51.67930549
192.1032521,80.45801527,0.793650794,29.44307385,68.06418863
232.2747729,95.87912088,1.092333059,28.5787777,79.87112548
201.069882,67.05336427,2.284490452,27.76614348,71.20939002
245.6907532,63.07178631,0.0,24.42132525,83.53845516
70.4257842,60.51298807,2.651933702,25.76188074,96.90556108
267.882313,62.00946709,3.008092839,24.70989572,100.4485745
246.6672327,92.98741478,2.535849057,23.91759738,-6.610760519
238.681328,52.19123506,2.360926664,23.60467753,101.1582132
302.6110215,7.765660086,9.996079969,27.5473866,114.3989309
174.2247643,50.69767442,13.29457364,24.20906684,121.5916625
37.57080901,53.2449839,12.83131038,7.669478816,-8.383583734
119.6277648,29.54443748,11.45807415,24.19704863,32.05159565
346.9389488,57.7244841,16.17401004,24.69319894,77.81336202
-26.18178739,53.38250509,0.080098789,25.23871515,31.55674995
-15.1455926,55.14281206,0.145179107,20.61092884,-17.61318607
2.76410679,57.34771381,0.023129409,24.91544488,-16.59077359
-13.75432635,57.33253767,0.214379947,24.64876819,-16.86148817
17.98346118,92.77024656,0.164618731,24.33522411,69.86179194
-12.3761734,58.74038188,0.142490738,23.7339532,-37.84709491
-13.99343498,59.6604232,0.149730203,22.78166038,-29.37614757
-14.28722889,8.7427944,0.161333692,24.3801773,-17.66195603
-30.27477501,61.94491436,3.478093068,20.95887599,34.07568374
-18.11539155,96.93254891,0.184706317,20.65581789,-20.22423846
-16.04287773,60.34875738,0.0,20.82024777,-18.53764534
-17.3073355,60.67428161,0.314647677,20.2379666,-11.02745268
-13.70257063,66.66569044,0.48323327,38.68649268,-11.02745268
-27.90804677,66.15518883,2.168624659,33.94895956,-16.08437202
-15.88788958,55.87873364,0.0,21.98100803,-17.08684255
-16.30988702,50.40416889,15.97818332,21.8234248,2.13602387
-18.27911538,58.19319319,4.186686687,21.44764939,-19.83666199
-20.01969786,56.80449719,5.356652092,20.99914326,-22.2188469
-28.53121177,89.40734664,7.427314248,20.62336786,-29.37614757
-27.68121825,17.25056341,7.578068556,20.65780868,-29.11204587
-28.90061647,48.56048197,6.901912879,21.30889279,-30.01119022
-34.03112876,46.42125018,7.024686011,18.93202126,-33.54649523
-37.85463479,68.07037785,13.38306338,17.85297566,-18.07962621
-48.03475075,35.48584649,6.150148452,16.56990285,-36.00803464
-33.98760374,34.95989305,9.811482434,17.98025014,-33.37321724
-2.058333689,21.9832222,6.297285269,7.669478816,-0.731773421
-17.0920488,18.07909605,5.059392873,7.613260827,-25.35911103
2.933766067,11.12224449,8.506191169,7.56328775,-22.59915078
-42.7698743,0.10460251,5.439330544,7.518230472,-19.56590478
4.355809882,33.47738525,5.822124071,7.476759882,20.79300412
