GDP_Growth_Rate,Inflation_Rate,GDP_Per_Capita,Unemployment_Rate,Cost of Living Index,Local Purchasing Power Index,Country,Year,Economic_Index_FA,Economic_Index_PCA
1.141531735,14.23805549,468.3010069,12.75926392,29.92722209,26.36854075,Africa Eastern and Southern,1977,-0.66,-1.293
4.586747176,18.8534927,494.6891206,3.508882629,39.97184413,24.13650944,Africa Western and Central,1977,-0.517,-0.808
2.838575568,5.757797155,8206.982365,9.073602779,51.85550608,39.07209018,Andorra,1977,0.038,0.137
7.119929175,11.98928332,1594.443458,10.55688577,32.06383348,38.3876123,Arab World,1977,-0.505,-0.866
21.43933017,3.031106087,35186.23204,6.001707794,66.232889,61.53197062,United Arab Emirates,1977,1.406,2.087
6.934147757,12.38555939,1951.156544,8.335680271,31.28544624,37.51006297,Argentina,1977,-0.506,-0.851
3.595150202,12.30982019,7775.496821,7.773696533,36.03252897,36.32042481,Australia,1977,-0.224,-0.479
5.079980594,5.494615681,6810.627685,7.594337094,43.67876023,37.96827204,Austria,1977,-0.139,-0.207
11.46945304,6.834514041,139.4132637,2.334271594,39.73616569,26.54520065,Burundi,1977,-0.519,-0.784
0.626154854,7.096000591,8426.946959,8.295793958,49.31653493,37.63834673,Belgium,1977,0.002,0.052
4.98366373,3925.149771,211.4928824,2.492192624,35.47138598,31.29199767,Benin,1977,-0.568,-1.242
0.370353564,29.9861043,176.2974696,16.62226451,32.73081595,25.05073346,Burkina Faso,1977,-0.645,-1.323
2.67305605,14.1035931,123.5144934,12.54801933,30.99251472,26.44342224,Bangladesh,1977,-0.658,-1.271
13.01764961,17.73112089,6307.728821,8.906999498,34.76216914,43.47037493,Bahrain,1977,-0.255,-0.482
9.154929221,3.189876371,3386.626388,9.490801389,39.2790461,35.89592749,"Bahamas, The",1977,-0.35,-0.601
6.496594287,13.38004364,863.9110609,13.28445619,30.79635305,26.49587918,Belize,1977,-0.635,-1.292
5.897435896,5.746410627,8370.786517,8.975458947,51.21218477,37.42681448,Bermuda,1977,0.022,0.061
4.971215657,8.107255521,601.9947736,2.360113935,34.72716573,26.24299651,Bolivia,1977,-0.573,-0.91
4.93432807,11.75342048,3147.074108,9.971797377,32.65894171,36.00178656,Brazil,1977,-0.453,-0.823
3.642205769,8.352369699,1983.063842,2.997679815,33.79633311,38.63173561,Barbados,1977,-0.451,-0.59
10.91669706,6.445683187,10159.01244,8.566583664,49.16763884,38.50420016,Brunei Darussalam,1977,0.065,0.055
7.901234546,12.83616747,260.0632693,11.92982783,31.84023287,27.05888445,Bhutan,1977,-0.638,-1.241
12.01204009,13.16872428,559.6563684,9.234469622,33.38428593,25.42315284,Botswana,1977,-0.613,-1.183
3.806234914,3820.197263,216.6045049,2.569243733,34.68527037,30.75183274,Central African Republic,1977,-0.582,-1.264
3.534826706,7.976445396,8949.109893,8.76253226,46.51310324,38.05450301,Canada,1977,-0.018,-0.048
2.433652098,1.295999163,11643.64674,10.82707168,54.04300917,50.581062,Switzerland,1977,0.274,0.585
10.44468638,91.95413256,1273.087701,14.91111474,40.51055831,31.60280243,Chile,1977,-0.449,-0.881
7.570000001,5102.55415,185.4205374,2.403690002,34.64974185,25.70370572,China,1977,-0.628,-1.568
7.314459154,27.42186151,844.8156245,12.2111202,31.66462416,24.73868058,Cote d'Ivoire,1977,-0.634,-1.289
13.73987152,14.69830916,435.3905627,10.19801587,34.87505072,25.8270941,Cameroon,1977,-0.596,-1.158
0.760793602,68.9477082,887.9381181,12.36957716,29.21040676,23.85817889,"Congo, Dem. Rep.",1977,-0.672,-1.362
-8.95342798,28.75283024,448.5010848,14.87070138,42.29944035,12.71479607,"Congo, Rep.",1977,-0.574,-1.187
4.158505453,33.80281836,796.5561923,7.239202581,31.48436956,22.05459207,Colombia,1977,-0.648,-1.232
8.904474432,4.190240453,1380.475197,3.548938938,36.4992469,33.3768556,Costa Rica,1977,-0.474,-0.694
5.548170707,9.503655252,1254.264584,9.255360282,33.08266189,36.74827217,Caribbean small states,1977,-0.512,-0.843
8.709502862,11.62570249,1468.709342,10.35514917,33.83150329,42.39071916,Cuba,1977,-0.457,-0.713
16.36200095,7.326460481,1476.271484,11.63179841,34.59935372,41.56422939,Cyprus,1977,-0.457,-0.785
3.34721812,3.734162406,7682.953775,10.75614467,50.17278996,39.35195824,Germany,1977,-0.007,0.026
1.87029103,10.92223781,9783.852022,8.37631139,39.64247471,40.60628508,Denmark,1977,-0.068,-0.177
4.981783951,12.85352751,854.9928668,3.482308854,32.20065249,26.43240931,Dominican Republic,1977,-0.601,-1.012
5.258585986,11.98928332,1223.991985,9.282951992,32.86265327,29.81824986,Algeria,1977,-0.563,-1.025
7.413280161,7.601266878,224.9686232,6.683259115,35.03024646,25.45530773,East Asia & Pacific (excluding high income),1977,-0.596,-1.047
4.105797694,12.1569315,534.3976512,8.467065222,32.0439835,26.21536668,Early-demographic dividend,1977,-0.623,-1.142
5.183454179,583.514073,835.1529994,3.54356131,32.03767815,26.34440313,East Asia & Pacific,1977,-0.608,-1.091
2.876403622,10.96640266,3512.452004,10.34968713,32.40263274,38.37004693,Europe & Central Asia,1977,-0.426,-0.755
1.604842112,12.94441387,1468.873677,11.6020119,29.63535231,41.38459308,Ecuador,1977,-0.524,-0.868
9.003044267,12.73216279,354.8976152,8.905782062,33.42450202,25.81276698,"Egypt, Arab Rep.",1977,-0.616,-1.151
3.085604187,9.767464736,5918.479236,7.680543506,33.95256616,36.78056095,Euro area,1977,-0.321,-0.598
2.838574334,24.53806329,3627.590663,8.804448439,32.85428635,32.40185141,Spain,1977,-0.454,-0.852
2.725681626,16.65713959,167.7352,8.317134686,30.25350851,26.83446771,Ethiopia,1977,-0.658,-1.19
2.92933937,9.767464736,5004.794408,10.00799368,33.71663214,37.58176645,European Union,1977,-0.356,-0.67
4.99634039,14.40271992,593.9121322,8.989731516,32.05773721,26.24205487,Fragile and conflict affected situations,1977,-0.622,-1.156
0.239510829,11.79334692,7069.105738,7.72956638,35.09235752,35.83237157,Finland,1977,-0.266,-0.525
5.904011842,7.00630445,1200.592312,10.24585169,31.88673345,30.49317972,Fiji,1977,-0.575,-1.068
3.464312004,9.494554672,7566.662559,7.519302789,36.15863127,36.20471255,France,1977,-0.231,-0.477
2.426214165,13.16042355,674.4063597,8.223779407,33.85032914,25.34248698,"Micronesia, Fed. Sts.",1977,-0.597,-1.079
-12.58209117,13.85256909,4042.630231,10.13891633,35.5886722,37.2333116,Gabon,1977,-0.361,-0.549
2.457750517,15.84026675,4681.439932,8.314870124,34.11504031,32.49633159,United Kingdom,1977,-0.394,-0.754
6.894300095,11.67678812,2766.556044,10.1781511,31.64735177,37.15213473,Georgia,1977,-0.475,-0.861
2.274107242,116.4502165,294.6219343,15.97609111,30.82668321,22.59073466,Ghana,1977,-0.685,-1.455
-3.353069844,17.37931594,1461.698341,9.161493248,28.8574723,41.64390921,Guinea,1977,-0.527,-0.802
3.43957606,12.38973083,211.8206737,8.780006084,35.69908831,26.27586349,"Gambia, The",1977,-0.582,-1.026
-7.170069971,2016.003388,400.3167399,4.124090289,27.16207636,30.71293046,Guinea-Bissau,1977,-0.67,-1.272
2.941001589,12.36979709,3886.374451,10.1968321,33.14844332,38.01211868,Greece,1977,-0.404,-0.722
8.822315281,4.729516421,5713.962534,7.813714619,44.17750575,33.81344626,Greenland,1977,-0.203,-0.361
7.809220684,12.32457969,854.6366434,8.539681508,31.20327322,25.84772029,Guatemala,1977,-0.628,-1.195
-2.638679661,2086.065958,590.8760169,5.42912468,31.21105928,30.26990549,Guyana,1977,-0.612,-1.202
3.904251572,4.377316159,5577.607193,10.85715212,43.42734818,37.51088166,High income,1977,-0.196,-0.336
11.72559645,11.09639809,3429.420276,9.898882245,34.65367395,36.09094347,"Hong Kong SAR, China",1977,-0.416,-0.784
10.38388909,8.434707719,485.1615113,2.193098005,51.74273928,22.05060355,Honduras,1977,-0.362,-0.454
3.622005454,16.71566479,314.2853301,9.440026461,31.43857943,26.44342224,Heavily indebted poor countries (HIPC),1977,-0.64,-1.184
3.708146437,6.491900581,177.8795592,2.445569464,34.66636043,28.70761111,Haiti,1977,-0.573,-0.859
7.6,3.908895696,1383.866134,4.280035582,37.69858612,33.04638246,Hungary,1977,-0.459,-0.668
4.650087793,11.78257054,577.0436553,8.433484793,32.45297193,26.13759774,IBRD only,1977,-0.617,-1.13
4.573857468,11.89304475,527.7368455,8.587521861,32.31783461,26.13759774,IDA & IBRD total,1977,-0.621,-1.14
4.054077065,4.607044112,303.8543695,9.466633964,46.23292564,11.4709651,IDA total,1977,-0.528,-1.043
5.218984251,10.1869132,396.5221303,2.4304914,41.82439556,24.1730071,IDA blend,1977,-0.493,-0.724
8.26446281,11.05208979,332.2820539,8.32472603,34.46761635,25.61730793,Indonesia,1977,-0.602,-1.102
2.889707577,14.41746686,261.6982407,11.19212142,30.91676753,26.44342224,IDA only,1977,-0.652,-1.239
7.254764588,8.307470092,186.4190895,2.166525725,49.02544527,22.44752821,India,1977,-0.409,-0.528
8.211301513,13.47225529,3427.073436,9.336946383,33.05765056,37.4444683,Ireland,1977,-0.427,-0.771
-2.773577692,27.28778468,2311.01543,10.89633648,29.5734287,31.29682948,"Iran, Islamic Rep.",1977,-0.559,-1.052
1.899959393,9.16776254,1599.824738,11.31178908,30.39081883,37.42640356,Iraq,1977,-0.534,-0.931
8.822277262,30.31674127,9957.254434,7.692139954,39.75001,34.57460515,Iceland,1977,-0.103,-0.351
1.03529941,34.61671487,5024.460757,6.762181943,42.64393186,24.33951367,Israel,1977,-0.311,-0.605
2.560500845,17.13004879,4603.599701,7.515409917,35.49553474,36.7688681,Italy,1977,-0.347,-0.584
-2.597548698,11.19100164,1581.434834,11.83051099,31.95038247,38.91638977,Jamaica,1977,-0.501,-0.822
8.298408865,14.56651719,1045.556887,12.14951714,31.14607871,27.51246191,Jordan,1977,-0.616,-1.234
4.39033795,8.161826896,6472.787787,7.433830598,37.38773434,34.0130378,Japan,1977,-0.269,-0.531
9.453797844,14.82096448,308.3125532,10.07163303,32.62779057,25.71249971,Kenya,1977,-0.632,-1.213
-14.67640731,9943.643048,118.5825172,5.858233024,27.64182402,11.95477759,Cambodia,1977,-0.852,-2.674
-4.612629567,1946.130608,646.9259906,4.047948836,29.25678187,30.52780349,Kiribati,1977,-0.632,-1.201
12.3359822,10.09666533,1055.880041,8.770854009,35.32921013,28.03547347,"Korea, Rep.",1977,-0.548,-1.023
-3.847536859,9.889519259,11335.08929,6.80292097,51.28321243,41.48829476,Kuwait,1977,0.17,0.381
4.757588002,10.68895742,3034.035832,9.927318266,32.45700046,36.00178656,Latin America & Caribbean (excluding high income),1977,-0.46,-0.832
1.587984567,15.52566365,380.6422969,12.88263779,29.37981805,26.5639998,Liberia,1977,-0.671,-1.316
8.852720188,6.280213028,8823.767798,8.689139957,47.58469981,37.30233616,Libya,1977,-0.015,-0.066
4.869820917,10.68895742,888.003957,6.070162901,32.14102531,37.40782056,Latin America & Caribbean,1977,-0.53,-0.795
2.08680307,743.5510756,229.1477627,4.874950357,31.36984,29.31264043,Least developed countries: UN classification,1977,-0.622,-1.09
2.866528244,7.878359854,12386.30146,10.41263592,38.42636364,26.3172197,Low income,1977,-0.089,-0.542
4.758677094,3.155636903,12750.20457,9.118637888,54.27244198,40.74892923,Liechtenstein,1977,0.254,0.408
5.100590264,1.224879588,289.8859036,2.557573698,46.4124286,25.63095783,Sri Lanka,1977,-0.42,-0.531
5.717253605,17.62072872,257.661771,9.006412373,31.45602734,25.82065784,Lower middle income,1977,-0.647,-1.205
4.57286173,11.96581197,432.3916287,9.527012122,33.16125817,26.13759774,Low & middle income,1977,-0.613,-1.135
21.80903497,16.68831169,149.343187,10.57394864,34.72335476,30.5260141,Lesotho,1977,-0.581,-1.116
6.315233636,12.92327178,620.0724938,12.10046204,32.11324188,25.80311328,Late-demographic dividend,1977,-0.628,-1.244
1.569771442,6.705494115,10486.33579,8.772434231,52.10462458,42.63881256,Luxembourg,1977,0.152,0.329
6.059167679,12.59700099,604.3435059,8.621963251,32.71864594,25.40630716,Morocco,1977,-0.618,-1.152
3.55323608,2.512619024,30911.95001,5.034781322,63.18776197,84.32789425,Monaco,1977,1.366,2.544
2.364000358,3.108952891,287.8449704,2.641821525,41.39351968,23.95497954,Madagascar,1977,-0.503,-0.733
11.25235403,9677.077042,137.3839778,2.134740739,36.36853897,30.66069538,Maldives,1977,-0.602,-1.949
4.162890244,11.98928332,1844.591501,13.54725374,32.28107672,36.58949234,Middle East & North Africa,1977,-0.508,-0.943
3.390639707,29.06412471,1315.591443,12.32503012,31.09432206,24.91446214,Mexico,1977,-0.622,-1.266
2.43024203,13.16042355,699.0201123,8.223779407,33.85032914,25.34248698,Marshall Islands,1977,-0.596,-1.078
4.618714592,11.26579364,445.4366063,9.208680959,33.16125817,26.13759774,Middle income,1977,-0.612,-1.127
6.348647194,7.260017641,151.3752972,2.326935742,44.30457518,24.71613975,Mali,1977,-0.463,-0.636
12.1841698,10.0403748,2037.897337,9.592153099,33.4784499,37.53053208,Malta,1977,-0.475,-0.833
5.952286611,-1.156687243,27.68471118,7.978808307,48.91967274,25.21498879,Myanmar,1977,-0.405,-0.591
1.468588949,12.29314216,1216.892497,11.79638366,30.52507593,29.82415818,Middle East & North Africa (excluding high income),1977,-0.599,-1.139
-1.878593682,134.1464368,578.4501861,3.935328232,29.15027626,26.11655436,Mauritania,1977,-0.656,-1.117
6.547619054,9.172498971,905.9496387,6.562609775,46.11303303,23.50278107,Mauritius,1977,-0.423,-0.675
4.918031369,11.78037684,2687.230551,10.07827196,31.75289823,37.15627224,Malawi,1977,-0.475,-0.844
7.75305838,4.788224014,1075.339255,3.012948562,39.00521406,27.53300406,Malaysia,1977,-0.487,-0.744
4.529806003,7.239064695,9403.387829,7.601795772,47.12357249,39.31158234,North America,1977,0.017,0.041
1.899824282,7.905064909,6158.971519,7.031204652,44.39979473,38.64569733,New Caledonia,1977,-0.146,-0.154
7.764581119,23.25108961,228.7911413,14.5096901,32.00019479,26.09657623,Niger,1977,-0.647,-1.319
6.02411785,15.08783406,541.156246,10.57496793,31.20129023,25.50149894,Nigeria,1977,-0.644,-1.25
8.36848053,11.67678812,2856.971149,10.01938189,33.02051491,37.15213473,Nicaragua,1977,-0.452,-0.815
2.520440279,6.399294874,9166.808195,8.814972231,48.42021486,40.07846696,Netherlands,1977,0.032,0.083
4.160714874,9.103839712,10266.12067,7.994517669,43.08809871,39.26587772,Norway,1977,-0.01,-0.079
3.016973442,9.898852843,95.0075015,8.128682718,33.9050541,25.80749104,Nepal,1977,-0.615,-1.087
-2.816747045,4.939700805,5435.38525,10.13008441,43.09262443,37.45424906,Nauru,1977,-0.203,-0.294
-3.936338252,14.38354942,4950.588205,9.889656575,36.87049216,37.67310133,New Zealand,1977,-0.309,-0.512
3.74918341,11.18202146,5806.769578,7.961000608,33.83057708,36.49938392,OECD members,1977,-0.329,-0.624
1.007218329,12.07317913,3164.870097,11.70860843,30.62450526,38.12964002,Oman,1977,-0.468,-0.855
11.02455129,11.6060651,1437.959211,10.28244932,33.61980001,41.70623665,Other small states,1977,-0.467,-0.752
3.947698287,10.13296769,208.7761202,3.440181496,39.64521685,26.53118552,Pakistan,1977,-0.516,-0.762
1.094025891,4.585537919,1501.943289,12.03851025,39.35667883,44.32994216,Panama,1977,-0.362,-0.457
0.349063699,38.05409142,887.9381181,12.88694398,28.64664424,25.298955,Peru,1977,-0.67,-1.351
5.562970252,9.898751597,499.1007317,8.768472716,33.27171162,25.589429,Philippines,1977,-0.612,-1.131
1.430104361,2352.002555,1789.946597,3.387543704,31.5974395,40.76984152,Palau,1977,-0.49,-0.895
0.834815601,4.528582035,562.3671391,2.653654143,42.23552654,25.07783273,Papua New Guinea,1977,-0.473,-0.657
4.724376474,26.69005579,452.3479306,9.215526275,31.48276345,26.43751392,Pre-demographic dividend,1977,-0.635,-1.181
5.950682235,11.50354968,3208.771356,9.973498874,32.88921351,36.86352202,Puerto Rico,1977,-0.442,-0.798
5.602597313,31.0167491,2267.371003,8.842902551,32.88048451,25.73107441,Portugal,1977,-0.551,-1.085
11.4940816,9.359852917,733.4654067,9.729762748,38.84323779,25.90912396,Paraguay,1977,-0.525,-0.98
3.417799685,11.7841138,884.7849793,11.94813364,34.98066712,26.638793,Pacific island small states,1977,-0.57,-1.09
3.771574262,9.299197192,6283.473097,7.60962553,37.56766665,35.87042996,Post-demographic dividend,1977,-0.261,-0.484
2.078992703,4.261034674,5323.215545,10.03574354,44.38513955,37.68848274,French Polynesia,1977,-0.189,-0.276
-7.305433187,9.165026016,15923.99159,9.404575067,63.55390473,41.75525327,Qatar,1977,0.519,0.94
1.994109481,13.65514651,156.096859,12.34384809,30.35851566,26.14350606,Rwanda,1977,-0.667,-1.29
6.224862685,9.103161467,180.8810882,2.385119617,39.03694162,31.3372475,South Asia,1977,-0.493,-0.654
7.093357066,11.39901117,8473.687133,7.85939294,39.00752836,34.5840318,Saudi Arabia,1977,-0.169,-0.418
6.223853782,17.07633079,404.1007385,9.251320921,31.79059327,28.49732613,Sudan,1977,-0.619,-1.13
-2.682905305,11.34058564,553.4819289,11.24072056,31.33449003,26.09583708,Senegal,1977,-0.635,-1.188
6.852442394,3.163950144,2846.335988,10.03577276,39.58510211,37.71145252,Singapore,1977,-0.353,-0.561
0.04667581,4416.002663,218.1705668,3.489446783,31.8987114,26.36654355,Sierra Leone,1977,-0.656,-1.54
6.780061728,11.82027754,691.0613365,8.504895982,34.30328947,27.56126657,El Salvador,1977,-0.577,-1.041
13.64532903,6.07925175,112.0463343,8.537288441,47.06952212,11.4709651,Somalia,1977,-0.527,-1.062
2.785487053,3286.829983,482.0014696,3.288873067,34.5998703,33.11657068,Sub-Saharan Africa (excluding high income),1977,-0.555,-1.145
2.779055479,14.8900665,482.0722201,13.20196027,30.34364739,26.44342224,Sub-Saharan Africa,1977,-0.655,-1.297
8.955903265,12.41043366,1337.146881,7.849772058,32.20103397,33.32472182,Small states,1977,-0.544,-0.947
23.41752889,24.78131189,544.9427105,10.2538911,34.60917002,31.85899022,Sao Tome and Principe,1977,-0.559,-1.077
10.2,9.731132769,1662.735543,10.12696043,34.21581233,38.26677893,Suriname,1977,-0.473,-0.801
-1.596258566,11.44180511,11448.61939,6.926368086,48.87639294,41.38538019,Sweden,1977,0.137,0.28
1.009592908,20.80512183,560.6571595,13.70815089,29.31817862,25.13678317,Eswatini,1977,-0.676,-1.364
-6.190226813,14.95916852,1044.353113,13.08343092,29.95034901,30.21767901,Seychelles,1977,-0.609,-1.136
-1.799517878,11.96581197,958.4894021,11.03763,29.46103997,27.50063087,Syrian Arab Republic,1977,-0.637,-1.206
2.234624849,14.71955041,220.6792993,13.48546021,29.48980107,27.48358406,Chad,1977,-0.67,-1.313
7.408095569,12.83616747,227.7625096,12.26842763,32.22492277,28.50334733,East Asia & Pacific (IDA & IBRD countries),1977,-0.624,-1.196
6.959085373,22.45701341,417.3507849,13.94257531,31.93489883,26.0142846,Togo,1977,-0.64,-1.299
9.843463235,7.601266878,461.660995,2.16798512,41.20711275,31.40332382,Thailand,1977,-0.452,-0.585
4.757759843,11.19100164,3034.035832,9.986847905,32.37716432,36.00178656,Latin America & the Caribbean (IDA & IBRD countries),1977,-0.461,-0.836
1.468588949,12.29314216,1205.638071,11.90284693,29.57768545,30.01961722,Middle East & North Africa (IDA & IBRD countries),1977,-0.612,-1.171
6.224862685,9.103161467,180.8810882,7.233554612,49.70573556,22.14428718,South Asia (IDA & IBRD),1977,-0.408,-0.621
2.779055479,14.8900665,482.0722201,12.81561912,33.97016482,26.63261229,Sub-Saharan Africa (IDA & IBRD countries),1977,-0.6,-1.156
9.121790388,11.74486354,2901.624275,9.90926904,34.27511769,37.24580404,Trinidad and Tobago,1977,-0.432,-0.77
3.41109585,14.41746686,838.5881706,12.07649985,31.27145211,26.25989424,Tunisia,1977,-0.628,-1.235
3.406669804,25.98533787,1417.963106,12.40246372,31.35454254,29.90184064,Turkiye,1977,-0.581,-1.129
-3.7415,202.5200317,525.4037216,3.701414439,29.12187405,30.52780349,Tuvalu,1977,-0.627,-0.999
0.04959285,11.6041381,455.3895264,11.6913501,34.9947966,26.39644105,Tanzania,1977,-0.585,-1.083
4.311400907,11.19100164,589.1174838,9.243387625,33.30875047,25.97172209,Upper middle income,1977,-0.606,-1.12
1.455461178,58.19617502,1414.201589,14.19938775,30.68511657,25.32428621,Uruguay,1977,-0.624,-1.3
4.624186517,6.501683995,9452.576519,8.754415977,48.64467966,40.07830968,United States,1977,0.045,0.088
13.2294111,10.1869132,467.8069162,2.372164509,39.94341988,27.34309605,St. Vincent and the Grenadines,1977,-0.499,-0.758
6.270783513,11.8348761,2592.914389,10.40639484,31.43568033,36.77141485,"Venezuela, RB",1977,-0.487,-0.885
4.018430856,741.188565,1745.019139,2.749970392,34.29662421,42.72686037,World,1977,-0.43,-0.562
-0.775193758,14.61079027,612.9611162,12.61119453,29.36382334,26.2293867,Samoa,1977,-0.663,-1.296
-0.093979116,11.15196409,1666.495636,10.34558952,31.32365023,36.48372076,South Africa,1977,-0.522,-0.885
-4.564236174,169.9832346,480.4681986,17.86719147,42.32699504,22.64491746,Zambia,1977,-0.512,-1.049
-6.860703193,177.8074594,676.3292022,6.790045393,26.54755177,23.2867288,Zimbabwe,1977,-0.711,-1.314
1.516790814,12.52689251,509.4798817,11.93439388,30.35069036,26.33896511,Africa Eastern and Southern,1978,-0.652,-1.261
-1.950629056,3981.338239,527.9864743,3.545970909,30.62929561,29.12427362,Africa Western and Central,1978,-0.64,-1.441
1.463000179,3.427851183,9456.015877,9.748184411,52.12150678,42.55776467,Andorra,1978,0.112,0.271
0.604515238,9.71603275,1693.407319,10.63123662,31.4970719,36.49088755,Arab World,1978,-0.52,-0.889
-1.58960332,2.436462274,29526.63798,8.888174397,73.87665775,79.15000949,United Arab Emirates,1978,1.43,2.687
-4.506124802,1643.970683,874.2997694,3.825625643,32.908374,41.34887256,Argentina,1978,-0.495,-0.752
4.383471074,1935.022973,1368.48596,2.503201428,31.89971975,36.32483846,Antigua and Barbuda,1978,-0.529,-0.96
0.893380867,8.004926108,8252.655904,9.136353432,48.37368349,36.74614426,Australia,1978,-0.026,-0.031
-0.210653695,3.574318576,8205.468977,10.19624951,50.93858567,39.29884949,Austria,1978,0.026,0.105
-0.940575988,23.89562065,151.0679915,14.73809013,29.13713655,25.67971245,Burundi,1978,-0.69,-1.382
2.841896491,4.470593316,10289.76842,9.591919224,55.84177219,44.0303388,Belgium,1978,0.207,0.462
1.255078028,4210.997958,255.3923874,3.489446783,31.51996,29.6842836,Benin,1978,-0.636,-1.452
4.607825,8.269140072,224.328553,2.408448828,41.13295435,24.04891831,Burkina Faso,1978,-0.51,-0.752
7.073837733,4.548144382,166.0064224,8.359806456,47.06165514,11.4709651,Bangladesh,1978,-0.521,-1.013
3.862268592,15.78553759,6866.003549,8.633594899,35.67671554,35.19848431,Bahrain,1978,-0.273,-0.572
14.17952014,6.109070359,3871.339807,9.447720402,35.9291261,36.18538679,"Bahamas, The",1978,-0.38,-0.726
7.920807179,14.37760329,981.048419,13.21650663,31.22224759,27.77307048,Belize,1978,-0.617,-1.249
1.452784504,5.05632393,8876.865672,9.400008803,51.49702376,40.2511094,Bermuda,1978,0.066,0.179
2.052694566,10.35567228,685.3827068,11.3433152,34.44099808,25.34248698,Bolivia,1978,-0.592,-1.126
4.969897689,11.78037684,2699.020445,10.30405013,31.75289823,37.34313501,Brazil,1978,-0.474,-0.845
4.876939315,9.482382591,2202.644953,9.748683854,32.80566109,35.63640722,Barbados,1978,-0.488,-0.854
6.775834422,6.620382005,11020.68022,8.74899563,49.89110345,39.18898217,Brunei Darussalam,1978,0.114,0.15
7.126511956,3586.725791,241.8221503,2.403690002,35.54357277,25.66115989,Bhutan,1978,-0.603,-1.351
14.33280159,9.04398827,695.0924712,2.21021457,47.87594856,21.59768486,Botswana,1978,-0.415,-0.62
1.209235419,14.71955041,258.0683554,12.91454083,29.53309187,26.24796319,Central African Republic,1978,-0.675,-1.321
3.735976372,8.973723352,9154.433253,8.496978669,43.22148941,38.35278536,Canada,1978,-0.056,-0.144
0.409083533,1.028792895,16282.19325,11.54173208,62.3317544,49.68964601,Switzerland,1978,0.562,1.011
7.701103603,40.08722463,1435.841297,14.52101709,31.03447088,26.42271461,Chile,1978,-0.614,-1.305
11.32597799,16.6264981,156.3963885,10.71972678,32.62779057,26.17673288,China,1978,-0.636,-1.234
10.90945365,13.24298685,1025.933654,11.61402644,31.83762273,27.21384968,Cote d'Ivoire,1978,-0.609,-1.223
22.00300492,12.46305234,581.8907071,9.495212689,35.63790579,31.00261887,Cameroon,1978,-0.547,-1.033
-5.345291528,48.76903761,887.9381181,11.97010468,26.50789251,23.19316555,"Congo, Dem. Rep.",1978,-0.712,-1.423
6.359747011,3027.764751,502.9580194,2.400974527,34.60246077,26.11698736,"Congo, Rep.",1978,-0.6,-1.292
8.469900838,17.76315909,930.4062021,13.2076542,32.3424832,29.66704707,Colombia,1978,-0.59,-1.168
6.267686824,6.0071271,1541.069635,10.95094731,33.67841309,40.66872648,Costa Rica,1978,-0.468,-0.756
7.047561633,8.823529412,1431.368935,11.2894789,34.17659352,42.93062819,Caribbean small states,1978,-0.451,-0.699
6.595998563,11.62570249,1833.990853,10.53210562,31.82614805,38.29945574,Cuba,1978,-0.5,-0.864
7.777403361,7.436283299,1929.403564,10.12602164,33.7695391,39.49350277,Cyprus,1978,-0.46,-0.76
3.008492857,2.718696961,9482.04285,10.8921164,50.4537505,45.53274764,Germany,1978,0.107,0.252
10.5357458,7.712579058,788.2421639,2.139837106,48.08312457,22.13600096,Dominica,1978,-0.403,-0.569
2.22630854,10.21365457,11826.01861,8.018995651,51.56144306,41.98630573,Denmark,1978,0.191,0.353
2.140684677,3.477850342,861.5138033,3.696238611,40.16186706,23.70960876,Dominican Republic,1978,-0.503,-0.786
9.214835701,17.52392345,1495.209103,13.34257201,33.20973152,40.26789008,Algeria,1978,-0.484,-0.859
9.206629027,6.263048017,214.8813836,2.629779356,44.5688988,21.61869737,East Asia & Pacific (excluding high income),1978,-0.479,-0.728
1.533257364,9.314183696,582.4249244,11.4893371,33.78007689,25.94081324,Early-demographic dividend,1978,-0.602,-1.138
5.792521806,17.35933092,1039.067149,11.03303586,30.49281603,27.56464501,East Asia & Pacific,1978,-0.622,-1.215
3.11626946,11.00744753,4276.983432,10.0059669,33.6238247,37.33220458,Europe & Central Asia,1978,-0.387,-0.706
5.706824945,13.09813858,1545.82313,10.39749814,31.07262997,38.99942037,Ecuador,1978,-0.516,-0.874
8.628767645,11.07810038,356.2506611,8.804549213,36.04878951,26.51126258,"Egypt, Arab Rep.",1978,-0.573,-1.037
3.123535656,7.573697723,7217.139167,7.403238367,39.80204143,35.50369419,Euro area,1978,-0.196,-0.374
1.463003236,19.7736705,4356.43922,9.858085196,34.09311367,34.4219895,Spain,1978,-0.396,-0.747
2.740006332,14.30811446,175.5728428,12.36241482,34.64272062,26.36052898,Ethiopia,1978,-0.603,-1.139
3.066497411,7.755231446,6067.32865,7.434796443,39.97667929,38.05303938,European Union,1978,-0.219,-0.344
-0.170884914,11.28548658,629.4366336,21.06786266,43.93330021,13.17444752,Fragile and conflict affected situations,1978,-0.553,-1.308
2.919707412,7.799350746,7628.815714,8.026232111,42.59366435,36.06618339,Finland,1978,-0.137,-0.26
1.863401451,6.108071005,1351.455384,11.08093318,33.67881383,35.00304599,Fiji,1978,-0.512,-0.879
3.978543722,9.250558467,9299.77405,7.701245816,41.5958344,38.46802632,France,1978,-0.072,-0.177
5.640209313,32.29684074,745.409809,9.113685039,31.51338076,25.82065784,"Micronesia, Fed. Sts.",1978,-0.628,-1.19
